Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Ticker
2020-11-23 00:00:00-05:00,334.9889215838998,336.43284736607615,332.7292806005209,335.1576843261719,63230600,0,0,0,SPY
2020-11-24 00:00:00-05:00,337.7361070363317,341.11150493075695,336.8735228382616,340.5583190917969,62415900,0,0,0,SPY
2020-11-25 00:00:00-05:00,340.47397206692654,340.50209919331934,338.92692288820746,340.0332946777344,45330900,0,0,0,SPY
2020-11-27 00:00:00-05:00,341.13960209100605,341.4583856678195,339.9582057783343,340.9802246,28514100,0,0,0,SPY
2020-11-30 00:00:00-05:00,340.19268231719144,340.46459695612174,336.7610583408777,339.4707336425781,83872700,0,0,0,SPY
2020-12-01 00:00:00-05:00,342.76174788004687,344.74008924452716,342.16166435248135,343.18365478515625,74231400,0,0,0,SPY
2020-12-02 00:00:00-05:00,342.0584879240816,344.0649561036975,341.47717498058125,343.90557861328125,45927000,0,0,0,SPY
2020-12-03 00:00:00-05:00,343.80244336743164,345.2182420401167,342.69607167224075,343.81182861328125,62882000,0,0,0,SPY
2020-12-04 00:00:00-05:00,344.40256944272784,346.77471923828125,344.30880281329314,346.77471923828125,50749900,0,0,0,SPY
2020-12-07 00:00:00-05:00,345.99646377406117,346.5590348982275,344.7775835163308,346.0621032714844,48944300,0,0,0,SPY
2020-12-08 00:00:00-05:00,344.77758404394865,347.64666530667586,344.7307150391781,347.0747375488281,42458900,0,0,0,SPY
2020-12-09 00:00:00-05:00,347.74044684803806,347.89982436194026,343.1180411279578,343.9618835449219,74098300,0,0,0,SPY
2020-12-10 00:00:00-05:00,342.57420209172693,344.9088393885953,341.69284732633156,343.8493652,57735400,0,0,0,SPY
2020-12-11 00:00:00-05:00,342.1335201082575,343.8587172433592,340.59585621952704,343.4461669921875,57698600,0,0,0,SPY
2020-12-14 00:00:00-05:00,345.6402024972665,346.7278037793724,341.7303602980875,341.90850830078125,69216200,0,0,0,SPY
2020-12-15 00:00:00-05:00,344.47754826352815,346.5309143066406,343.0899052264503,346.5309143066406,63865300,0,0,0,SPY
2020-12-16 00:00:00-05:00,346.7465686747659,348.00296130631165,345.8558286756765,347.0747375488281,58420500,0,0,0,SPY
2020-12-17 00:00:00-05:00,348.7342622181193,349.2218085531574,347.89977654906284,349.0155334472656,64119500,0,0,0,SPY
2020-12-18 00:00:00-05:00,349.30749164191985,349.4769737830207,345.5881373775512,347.62200927734375,136542300,1.58,0,0,SPY
2020-12-21 00:00:00-05:00,343.6578635865335,356.3601163970188,340.88954028715665,346.37908935546875,96386700,0,0,0,SPY
2020-12-22 00:00:00-05:00,346.70867741540525,346.82166551823207,344.6559835859723,345.7953186035156,47949000,0,0,0,SPY
2020-12-23 00:00:00-05:00,346.7745806517511,348.0363289673998,345.77648080899115,346.1060485839844,46201400,0,0,0,SPY
2020-12-24 00:00:00-05:00,346.58622473251165,347.4807616709391,345.9930372599785,347.4525146484375,26457900,0,0,0,SPY
2020-12-28 00:00:00-05:00,350.03255711908645,350.8329278561514,349.4016973,350.4374694824219,39000400,0,0,0,SPY
2020-12-29 00:00:00-05:00,351.98163909767106,352.1605464869745,349.17564364985685,349.76885986328125,53680500,0,0,0,SPY
2020-12-30 00:00:00-05:00,350.59745103173964,351.3130805349036,349.8724250120508,350.26788330078125,49455300,0,0,0,SPY
2020-12-31 00:00:00-05:00,350.070199,352.78202827011904,349.5523273111529,352.0475769042969,78520700,0,0,0,SPY
2021-01-04 00:00:00-05:00,353.3940814385964,353.52592004773123,343.5166455,347.25482177734375,110210800,0,0,0,SPY
2021-01-05 00:00:00-05:00,346.6050251422412,350.7480840116502,346.55792762119466,349.6463928222656,66426200,0,0,0,SPY
2021-01-06 00:00:00-05:00,348.1210839785024,354.96657676543765,347.5655399860843,351.7368469238281,107997700,0,0,0,SPY
2021-01-07 00:00:00-05:00,354.1379208467374,357.7160111,353.95901345917173,356.9627380371094,68766800,0,0,0,SPY
2021-01-08 00:00:00-05:00,358.3656935973449,359.2131329416535,355.07949904934264,358.996582,71677200,0,0,0,SPY
2021-01-11 00:00:00-05:00,355.78577572665455,358.35634130321495,355.66336236862213,356.57672119140625,51034700,0,0,0,SPY
2021-01-12 00:00:00-05:00,356.7650554144172,357.6783855056624,354.3827650203638,356.65203857421875,52547700,0,0,0,SPY
2021-01-13 00:00:00-05:00,356.5766851991233,358.6199535929383,355.7857398142084,357.6124572753906,45303600,0,0,0,SPY
2021-01-14 00:00:00-05:00,358.36576297509407,358.8742381743271,356.0211736303176,356.3601379394531,49989100,0,0,0,SPY
2021-01-15 00:00:00-05:00,354.7216884229659,355.5314555044502,351.8780496501976,353.7612609863281,107160000,0,0,0,SPY
2021-01-19 00:00:00-05:00,356.2471059893938,357.08514887638177,354.74995633725547,356.53900146484375,51233300,0,0,0,SPY
2021-01-20 00:00:00-05:00,358.8553916,362.3205230138624,358.45993328232737,361.47308349609375,61836100,0,0,0,SPY
2021-01-21 00:00:00-05:00,362.03795268561555,362.47111198078824,360.87037085720533,361.80255126953125,47840100,0,0,0,SPY
2021-01-22 00:00:00-05:00,359.92881743908043,361.69904094267855,359.5427556123997,360.52203369140625,52860500,0,0,0,SPY
2021-01-25 00:00:00-05:00,361.2658903675394,362.30163370303234,356.3601037,361.9438477,70402000,0,0,0,SPY
2021-01-26 00:00:00-05:00,362.90427243662685,363.31858126190804,361.1434742969451,361.3788757324219,42665300,0,0,0,SPY
2021-01-27 00:00:00-05:00,358.01738924708496,358.11155558229746,350.2868130095088,352.5466613769531,123351100,0,0,0,SPY
2021-01-28 00:00:00-05:00,354.3827250744922,359.6274759807228,353.94019795959974,355.5785827636719,94198100,0,0,0,SPY
2021-01-29 00:00:00-05:00,353.6953782,354.6746562888395,346.76514487123615,348.4600524902344,126765100,0,0,0,SPY
2021-02-01 00:00:00-05:00,351.89690580581953,355.30551405961796,348.7519460154218,354.2603454589844,75817600,0,0,0,SPY
2021-02-02 00:00:00-05:00,357.48060818772285,360.8421475266233,354.3450737632576,359.2696533203125,64450700,0,0,0,SPY
2021-02-03 00:00:00-05:00,360.1077596,361.2941922233273,358.2622201019286,359.5522155761719,52427100,0,0,0,SPY
2021-02-04 00:00:00-05:00,360.59727541785526,363.6857407,359.6650950617572,363.6386719,47142600,0,0,0,SPY
2021-02-05 00:00:00-05:00,365.5314137,365.7856369876739,363.59170793309886,365.07000732421875,48669800,0,0,0,SPY
2021-02-08 00:00:00-05:00,366.5388712275353,367.75355072833014,365.67261000279586,367.70648193359375,38365200,0,0,0,SPY
2021-02-09 00:00:00-05:00,366.85896747114947,368.06425030228803,366.44468741735096,367.46160888671875,35551100,0,0,0,SPY
2021-02-10 00:00:00-05:00,369.2224278915209,369.3730882539895,364.87221409152033,367.3015441894531,59154400,0,0,0,SPY
2021-02-11 00:00:00-05:00,368.3937641719119,368.81749818430734,365.4371375430379,367.89471435546875,42913300,0,0,0,SPY
2021-02-12 00:00:00-05:00,367.08497876675017,369.95686458614784,367.0096342207289,369.7120666503906,50593300,0,0,0,SPY
2021-02-16 00:00:00-05:00,370.95503695094993,371.15279487134046,368.6669416052637,369.3919677734375,50972400,0,0,0,SPY
2021-02-17 00:00:00-05:00,367.6217505052759,369.73093831008623,366.59537489203046,369.4767150878906,52290600,0,0,0,SPY
2021-02-18 00:00:00-05:00,366.84009492312583,368.6573866991972,365.0981189458129,367.90411376953125,59712800,0,0,0,SPY
2021-02-19 00:00:00-05:00,369.1753391647472,369.46723462141614,366.80247450340704,367.25445556640625,83241000,0,0,0,SPY
2021-02-22 00:00:00-05:00,364.45787348437204,366.8683816025328,364.1565527857211,364.42962646484375,67414200,0,0,0,SPY
2021-02-23 00:00:00-05:00,362.19806605694515,366.2375627125511,357.9985125180262,364.8722229003906,107284100,0,0,0,SPY
2021-02-24 00:00:00-05:00,363.77051550359107,369.32601209247883,362.7724157657389,368.8928527832031,72433900,0,0,0,SPY
2021-02-25 00:00:00-05:00,367.61234171678745,368.9965034595714,358.5446728238083,360.0041504,146670500,0,0,0,SPY
2021-02-26 00:00:00-05:00,361.9061658,363.06432243322723,356.1435433499254,358.1491394042969,152701600,0,0,0,SPY
2021-03-01 00:00:00-05:00,363.0737518253175,368.0925264835865,358.3469013815146,366.83074951171875,105348800,0,0,0,SPY
2021-03-02 00:00:00-05:00,367.05672714988157,367.2921285660822,363.45978661380974,363.9682617,79595300,0,0,0,SPY
2021-03-03 00:00:00-05:00,363.2620904,364.2413396525993,359.0436862570504,359.14727783203125,119940200,0,0,0,SPY
2021-03-04 00:00:00-05:00,358.95899007219697,361.57665323526015,350.16439471520715,354.70294189453125,183433000,0,0,0,SPY
2021-03-05 00:00:00-05:00,358.24330764436576,362.29222952077686,350.87997268186695,361.22821044921875,152039600,0,0,0,SPY
2021-03-08 00:00:00-05:00,362.19810249544065,365.04174176101367,359.1473087975723,359.4297790527344,123149200,0,0,0,SPY
2021-03-09 00:00:00-05:00,363.3185969081301,367.1415140860631,362.8101217396554,364.5615234,113633600,0,0,0,SPY
2021-03-10 00:00:00-05:00,366.9343410850183,368.5444788455436,365.5031107129432,366.83074951171875,109899400,0,0,0,SPY
2021-03-11 00:00:00-05:00,369.32603388178114,372.54630945675626,368.86462752385484,370.55010986328125,86245000,0,0,0,SPY
2021-03-12 00:00:00-05:00,369.17537754965355,371.19039893538013,368.35618513540584,371.0491638183594,64653600,0,0,0,SPY
2021-03-15 00:00:00-04:00,371.3033763549051,373.5255808290822,369.1376946614388,373.2619323730469,73427200,0,0,0,SPY
2021-03-16 00:00:00-04:00,373.8834344257395,374.59903531754907,372.00961928081665,372.7911682128906,73722500,0,0,0,SPY
2021-03-17 00:00:00-04:00,371.49169249315753,374.87205347897265,370.3335071472776,374.0622863769531,97959300,0,0,0,SPY
2021-03-18 00:00:00-04:00,371.4446598802561,373.5538476,367.93246,368.6198425292969,115349100,0,0,0,SPY
2021-03-19 00:00:00-04:00,368.3156447927361,369.91217277855816,365.73663139341363,367.9377746582031,113624500,1.278,0,0,SPY
2021-03-22 00:00:00-04:00,368.4573290534802,372.2738835812704,368.4006499768492,370.8757324,73778600,0,0,0,SPY
2021-03-23 00:00:00-04:00,370.2333401355902,371.6975976242941,367.1630986408666,367.9566345214844,90686600,0,0,0,SPY
2021-03-24 00:00:00-04:00,369.3736817381601,371.0268887536122,366.03892816874804,366.0861511230469,97588600,0,0,0,SPY
2021-03-25 00:00:00-04:00,364.63138264221186,368.94859315627457,362.6664116960454,368.1456298828125,116128600,0,0,0,SPY
2021-03-26 00:00:00-04:00,369.30757679748655,374.4844872829987,368.70299031657015,374.0782775878906,114409100,0,0,0,SPY
2021-03-29 00:00:00-04:00,372.58566667138035,374.8056935585765,371.08361328718706,373.88934326171875,108107600,0,0,0,SPY
2021-03-30 00:00:00-04:00,372.6045788762878,373.57760825699216,371.2819900383513,372.8974304199219,76262200,0,0,0,SPY
2021-03-31 00:00:00-04:00,373.4736104,375.98648842710537,373.44527091000816,374.4088439941406,112734200,0,0,0,SPY
2021-04-01 00:00:00-04:00,376.36433145541776,378.5087953016989,376.15649858991117,378.45208740234375,99682900,0,0,0,SPY
2021-04-05 00:00:00-04:00,381.1444695631127,384.4319998500049,381.06890707785016,383.8840637207031,91684800,0,0,0,SPY
2021-04-06 00:00:00-04:00,383.31730469413753,384.7154270093674,382.9772014082425,383.6573791503906,62021000,0,0,0,SPY
2021-04-07 00:00:00-04:00,383.4873673278781,384.45094051407284,383.02447856632034,384.1014099121094,55836300,0,0,0,SPY
2021-04-08 00:00:00-04:00,385.3673190717819,385.98136170115106,384.4226292328612,385.9246826171875,57863100,0,0,0,SPY
2021-04-09 00:00:00-04:00,385.80186202697575,388.9004432633174,385.6790477463552,388.7303771972656,61104600,0,0,0,SPY
2021-04-12 00:00:00-04:00,388.1258183175467,389.14607063811485,387.51177570046843,388.87213134765625,56704900,0,0,0,SPY
2021-04-13 00:00:00-04:00,388.76817248286636,390.65755198684445,388.38084622499366,390.02459716796875,56551000,0,0,0,SPY
2021-04-14 00:00:00-04:00,389.9962746508702,391.0637787299544,388.14469072845515,388.692627,61659900,0,0,0,SPY
2021-04-15 00:00:00-04:00,390.85597006538586,393.1421322,390.8087471046535,392.8681641,60229800,0,0,0,SPY
2021-04-16 00:00:00-04:00,394.1717572569023,394.7952558867157,392.7358393646789,394.18121337890625,82037300,0,0,0,SPY
2021-04-19 00:00:00-04:00,393.2365398616549,393.6899724622035,390.90315517252697,392.2445983886719,78498500,0,0,0,SPY
2021-04-20 00:00:00-04:00,391.0165230941458,392.1312500378734,387.8801463236465,389.3727722167969,81851800,0,0,0,SPY
2021-04-21 00:00:00-04:00,388.7492547708517,393.26487023380383,388.6075282568419,393.0570373535156,66793000,0,0,0,SPY
2021-04-22 00:00:00-04:00,392.8870251563144,393.7277840235482,388.39029282165546,389.46722412109375,97582800,0,0,0,SPY
2021-04-23 00:00:00-04:00,390.03402743869714,395.1164625802666,389.95846494858955,393.6899719238281,73209200,0,0,0,SPY
2021-04-26 00:00:00-04:00,394.3512902255287,395.08814707487494,393.75613107227923,394.5118713378906,52182400,0,0,0,SPY
2021-04-27 00:00:00-04:00,394.8142062,395.0126118,393.27435715911747,394.4268798828125,51303100,0,0,0,SPY
2021-04-28 00:00:00-04:00,394.70080280057795,395.83444197688635,393.84113171064513,394.3134766,51238900,0,0,0,SPY
2021-04-29 00:00:00-04:00,397.07198352913315,397.44985364501866,393.40658286279586,396.82635498046875,78544300,0,0,0,SPY
2021-04-30 00:00:00-04:00,394.5307884230832,395.39045956280563,393.3121305624169,394.2190246582031,85527000,0,0,0,SPY
2021-05-03 00:00:00-04:00,396.23122487304954,396.6185511398328,394.5685904754569,395.06927490234375,68128300,0,0,0,SPY
2021-05-04 00:00:00-04:00,393.05714103785937,393.55782554113256,388.90051116526075,392.63201904296875,101591200,0,0,0,SPY
2021-05-05 00:00:00-04:00,394.2946096,394.5307820721771,392.1879411303291,392.7547607421875,60162200,0,0,0,SPY
2021-05-06 00:00:00-04:00,392.8303293787919,396.0233853735317,390.7992522,395.8911437988281,74321400,0,0,0,SPY
2021-05-07 00:00:00-04:00,396.66576038385347,399.4336942048827,395.9761265,398.77239990234375,67733800,0,0,0,SPY
2021-05-10 00:00:00-04:00,399.1313601957728,399.3580764766717,394.7007636188261,394.8235778808594,81852400,0,0,0,SPY
2021-05-11 00:00:00-04:00,390.25133499100633,392.3012955697625,387.3794701265392,391.2999267578125,116888000,0,0,0,SPY
2021-05-12 00:00:00-04:00,388.4847649218504,389.76952910608816,381.6546478502161,382.9866638183594,134811000,0,0,0,SPY
2021-05-13 00:00:00-04:00,384.5548041979105,389.54276415616044,384.5075524199053,387.5872497558594,106394000,0,0,0,SPY
2021-05-14 00:00:00-04:00,390.3551581755434,394.39842826831216,390.32681864242545,393.53875732421875,82201600,0,0,0,SPY
2021-05-17 00:00:00-04:00,392.41465962697885,393.3593493060485,390.49691190201196,392.5374450683594,65129200,0,0,0,SPY
2021-05-18 00:00:00-04:00,392.80197555554935,393.04760410918004,388.9948771224863,389.1554870605469,59810200,0,0,0,SPY
2021-05-19 00:00:00-04:00,384.41314200928207,388.3146862188776,382.9110600294818,388.13519287109375,106467100,0,0,0,SPY
2021-05-20 00:00:00-04:00,389.0232297703426,393.5860974338589,388.9004443190321,392.3107604980469,78022200,0,0,0,SPY
2021-05-21 00:00:00-04:00,393.8128685862567,395.0693222805862,391.52673520428846,391.9896240234375,76578700,0,0,0,SPY
2021-05-24 00:00:00-04:00,394.2568581698002,397.0720442988334,394.01122958354364,395.98565673828125,51376700,0,0,0,SPY
2021-05-25 00:00:00-04:00,397.08136189094984,397.4403485471789,394.5212611794336,395.1069641113281,57451400,0,0,0,SPY
2021-05-26 00:00:00-04:00,395.7021943153733,396.4012555107979,394.6536025222363,395.8911437988281,43088600,0,0,0,SPY
2021-05-27 00:00:00-04:00,396.9303306700642,397.4498985343833,395.8155747822811,396.0989990234375,56707700,0,0,0,SPY
2021-05-28 00:00:00-04:00,397.6859885051449,397.9505004442427,396.5712616782068,396.80743408203125,58520200,0,0,0,SPY
2021-06-01 00:00:00-04:00,399.19760265149745,399.3393003651333,396.01400242334324,396.4580078,54216600,0,0,0,SPY
2021-06-02 00:00:00-04:00,397.1192165598777,397.93166471780813,396.09896433813253,397.0814208984375,49097100,0,0,0,SPY
2021-06-03 00:00:00-04:00,394.7385372500021,396.76015791103987,393.2553677260548,395.6076354980469,58138800,0,0,0,SPY
2021-06-04 00:00:00-04:00,397.47817893901515,399.52816820943485,395.67381820845765,399.2258605957031,55938800,0,0,0,SPY
2021-06-07 00:00:00-04:00,399.21643214025033,399.39592549649035,397.8938722755683,398.83856201171875,51555000,0,0,0,SPY
2021-06-08 00:00:00-04:00,399.7076637869331,399.8021385272715,397.07200015824367,398.923584,47134300,0,0,0,SPY
2021-06-09 00:00:00-04:00,399.77380435045234,399.84939567559417,398.1017138596426,398.32843017578125,48436300,0,0,0,SPY
2021-06-10 00:00:00-04:00,399.5659806033227,401.1436252183082,398.23396455620957,400.1800231933594,51020100,0,0,0,SPY
2021-06-11 00:00:00-04:00,400.7374066,400.9546667518774,399.43373008092857,400.8413086,45570800,0,0,0,SPY
2021-06-14 00:00:00-04:00,400.9545999835457,401.8426105138606,399.6981755006661,401.73870849609375,42358500,0,0,0,SPY
2021-06-15 00:00:00-04:00,401.8899332946241,401.9277001279542,400.11391192021966,401.0019226074219,51508500,0,0,0,SPY
2021-06-16 00:00:00-04:00,401.14357585272023,401.37029214615194,396.6940956162795,398.7629395,80386100,0,0,0,SPY
2021-06-17 00:00:00-04:00,398.3473114139959,399.62261942264774,396.12728489246956,398.6307067871094,90949700,0,0,0,SPY
2021-06-18 00:00:00-04:00,395.3097496818484,396.0110979685161,393.04456941665643,393.2530822753906,118676300,1.376,0,0,SPY
2021-06-21 00:00:00-04:00,395.03485692913233,399.07241066609714,394.21029261360286,398.8828430175781,72822000,0,0,0,SPY
2021-06-22 00:00:00-04:00,398.8733863104643,401.85888877957666,398.1435768926183,401.0153503417969,57700300,0,0,0,SPY
2021-06-23 00:00:00-04:00,401.09113879833075,401.9062159552063,400.44665515001634,400.5319519042969,49445400,0,0,0,SPY
2021-06-24 00:00:00-04:00,402.70234144500665,403.32785092141427,402.44642228070194,402.9013672,45110300,0,0,0,SPY
2021-06-25 00:00:00-04:00,403.65966458443444,404.7875256,403.3279357,404.33258056640625,58129500,0,0,0,SPY
2021-06-28 00:00:00-04:00,404.8633520200861,405.3182680848234,403.65019430751784,405.1476745605469,53159600,0,0,0,SPY
2021-06-29 00:00:00-04:00,405.53625513996815,406.1807388,404.8254198873644,405.36566162109375,35970500,0,0,0,SPY
2021-06-30 00:00:00-04:00,404.9011986174973,406.3892205742152,404.8727663665263,405.7068176269531,64827900,0,0,0,SPY
2021-07-01 00:00:00-04:00,406.4745898,408.1142604002193,406.4082382657489,407.953125,53441000,0,0,0,SPY
2021-07-02 00:00:00-04:00,409.1283205672274,411.43141967420183,408.0383501210512,411.0712585449219,57697700,0,0,0,SPY
2021-07-06 00:00:00-04:00,411.1281899,411.34618985307765,407.5550681683477,410.32257080078125,68710400,0,0,0,SPY
2021-07-07 00:00:00-04:00,411.01443133019495,412.05699550322964,408.97670935614946,411.77264404296875,63549500,0,0,0,SPY
2021-07-08 00:00:00-04:00,406.38921683827084,409.18518016186755,405.19500446055105,408.4174805,97595200,0,0,0,SPY
2021-07-09 00:00:00-04:00,409.9433984496177,413.0805488249891,408.2184314188936,412.7772521972656,76238600,0,0,0,SPY
2021-07-12 00:00:00-04:00,412.69202744365936,414.51177860352203,412.2560565427198,414.2558594,52889600,0,0,0,SPY
2021-07-13 00:00:00-04:00,413.4597099,414.97616433425986,412.57828109384263,412.8436584472656,52911300,0,0,0,SPY
2021-07-14 00:00:00-04:00,414.5591455,415.0520098678641,412.19918157813646,413.4597168,64130400,0,0,0,SPY
2021-07-15 00:00:00-04:00,412.1043803774253,412.7867834,410.1235228749447,412.0475158691406,55126400,0,0,0,SPY
2021-07-16 00:00:00-04:00,413.2416984921396,413.2890759376285,408.41750022861953,408.8155517578125,75874700,0,0,0,SPY
2021-07-19 00:00:00-04:00,403.9345525841173,408.88196769356284,399.93491792533973,402.77825927734375,147987000,0,0,0,SPY
2021-07-20 00:00:00-04:00,403.4511384295611,409.83919775159154,402.64551933532135,408.5502014160156,99608200,0,0,0,SPY
2021-07-21 00:00:00-04:00,409.76335419318394,412.00013086589416,408.50281905070426,411.8579406738281,64724400,0,0,0,SPY
2021-07-22 00:00:00-04:00,412.03802544898514,412.96686061666145,411.0428676381586,412.7204284667969,47878500,0,0,0,SPY
2021-07-23 00:00:00-04:00,414.67282016383194,417.3076482009734,413.98095906664304,416.9664611816406,63766600,0,0,0,SPY
2021-07-26 00:00:00-04:00,416.3693854786226,417.99956884632775,416.3220080304527,417.9900817871094,43719200,0,0,0,SPY
2021-07-27 00:00:00-04:00,416.9380795837337,416.9665118,413.2227676860816,416.0850830078125,67397100,0,0,0,SPY
2021-07-28 00:00:00-04:00,416.72004777472563,417.30766695039506,414.4738130246525,415.9144287109375,52472400,0,0,0,SPY
2021-07-29 00:00:00-04:00,416.85272887497933,418.7293153143706,416.84324181653113,417.6393737792969,47435300,0,0,0,SPY
2021-07-30 00:00:00-04:00,415.0425624871146,417.0802847786041,414.90985933352766,415.6112365722656,68951200,0,0,0,SPY
2021-08-02 00:00:00-04:00,417.3455927,417.90477965174387,414.3790356192093,414.73919677734375,58783300,0,0,0,SPY
2021-08-03 00:00:00-04:00,415.5448350185782,418.23652784567116,413.3270323847896,418.1133117675781,58053900,0,0,0,SPY
2021-08-04 00:00:00-04:00,416.8148533575928,418.0848755928648,415.8196955305695,416.0566406,46732200,0,0,0,SPY
2021-08-05 00:00:00-04:00,417.23190782163937,418.7767945717384,416.9096659418585,418.6914978027344,38969700,0,0,0,SPY
2021-08-06 00:00:00-04:00,419.0137119909047,419.8098440396247,418.7293605223864,419.3833312988281,46930000,0,0,0,SPY
2021-08-09 00:00:00-04:00,419.3549301151535,419.6771719975136,418.26498838164866,419.04217529296875,41222600,0,0,0,SPY
2021-08-10 00:00:00-04:00,419.4970944711359,420.28376844839437,418.80523324839805,419.5634460449219,43339300,0,0,0,SPY
2021-08-11 00:00:00-04:00,420.6438763434601,420.7007408497949,419.50652836884217,420.605957,44034300,0,0,0,SPY
2021-08-12 00:00:00-04:00,420.45427175498446,422.0086452554263,419.5444108,421.8664551,38909400,0,0,0,SPY
2021-08-13 00:00:00-04:00,422.3214630981357,422.6531920214617,421.82862770494086,422.6342468261719,39470300,0,0,0,SPY
2021-08-16 00:00:00-04:00,421.31677775593255,423.76203821589127,419.7434589790142,423.6293640136719,73740000,0,0,0,SPY
2021-08-17 00:00:00-04:00,421.0419557,421.7243587629291,417.82899520171395,420.8524169921875,92673900,0,0,0,SPY
2021-08-18 00:00:00-04:00,419.82876324459136,421.41156910853516,415.9997515697818,416.24615478515625,89351900,0,0,0,SPY
2021-08-19 00:00:00-04:00,413.4881577625044,418.1038727524995,413.34599648280425,416.89068603515625,92812200,0,0,0,SPY
2021-08-20 00:00:00-04:00,417.24138781918316,420.5396451940308,416.74852348577326,420.2079162597656,72008700,0,0,0,SPY
2021-08-23 00:00:00-04:00,421.9139217542382,424.82361449239914,420.28373832697827,423.9042663574219,54973000,0,0,0,SPY
2021-08-24 00:00:00-04:00,424.5771484,425.1173901582532,424.05588083436186,424.5771484,38744700,0,0,0,SPY
2021-08-25 00:00:00-04:00,424.7667304128764,425.9893462340209,424.38759513529044,425.46807861328125,40529700,0,0,0,SPY
2021-08-26 00:00:00-04:00,425.18371201071784,425.4206570887891,422.86166759999514,422.9564514160156,57829600,0,0,0,SPY
2021-08-27 00:00:00-04:00,423.7715410520837,427.1172045,423.7146765455926,426.73809814453125,77235100,0,0,0,SPY
2021-08-30 00:00:00-04:00,427.4204726539676,429.41081702035837,427.1740405262933,428.61468505859375,48357400,0,0,0,SPY
2021-08-31 00:00:00-04:00,428.5199476,428.86113462164343,427.37314140818734,427.9797058105469,59300200,0,0,0,SPY
2021-09-01 00:00:00-04:00,428.9274756466226,429.44874327289796,427.97020823128537,428.2071533203125,48721400,0,0,0,SPY
2021-09-02 00:00:00-04:00,429.6477827201443,430.33964384420693,428.31140899459785,429.5245666503906,42501000,0,0,0,SPY
2021-09-03 00:00:00-04:00,428.37778333255187,429.94161516295907,427.97021579001637,429.4203186035156,47170500,0,0,0,SPY
2021-09-07 00:00:00-04:00,429.06967427877083,429.1644581074277,427.2025456576882,427.88494873046875,51671500,0,0,0,SPY
2021-09-08 00:00:00-04:00,427.3447023,428.08396979334424,425.4206803600933,427.3636474609375,56181900,0,0,0,SPY
2021-09-09 00:00:00-04:00,427.16463779043585,428.9369825103565,425.28802218606927,425.5344543457031,57970400,0,0,0,SPY
2021-09-10 00:00:00-04:00,427.4868975351088,427.9133814,422.05610520409203,422.1793212890625,89948200,0,0,0,SPY
2021-09-13 00:00:00-04:00,425.2121279177519,425.4775052199805,420.9186557931948,423.2596740722656,83738600,0,0,0,SPY
2021-09-14 00:00:00-04:00,424.7193623225855,424.92787517446743,420.07524399317424,420.97564697265625,78197100,0,0,0,SPY
2021-09-15 00:00:00-04:00,421.4020484308337,424.9941436625821,420.2836746820856,424.4918212890625,78792200,0,0,0,SPY
2021-09-16 00:00:00-04:00,423.96106994464213,424.9467405830493,420.8333777536637,423.81890869140625,77786700,0,0,0,SPY
2021-09-17 00:00:00-04:00,423.0373841183324,423.4652342286047,419.3291757295664,419.69049072265625,118425000,1.428,0,0,SPY
2021-09-20 00:00:00-04:00,413.4911263070667,415.0884912258874,407.76719182302924,412.69244384765625,166445500,0,0,0,SPY
2021-09-21 00:00:00-04:00,415.06006684251713,416.3721987017361,411.7702487575398,412.3027038574219,92526100,0,0,0,SPY
2021-09-22 00:00:00-04:00,414.6036394523698,418.3879006292685,412.4167725,416.3246154785156,102350100,0,0,0,SPY
2021-09-23 00:00:00-04:00,418.2167580417375,423.0088826408305,417.9790538515372,421.3829650878906,76396000,0,0,0,SPY
2021-09-24 00:00:00-04:00,419.7285991032867,422.79974802246437,419.50990077840464,422.0771179199219,62094800,0,0,0,SPY
2021-09-27 00:00:00-04:00,421.0311599506328,422.2101634274847,420.1659132318829,420.8695373535156,61371100,0,0,0,SPY
2021-09-28 00:00:00-04:00,418.0645908860193,418.39738252936206,411.64657825709514,412.3882141113281,130436300,0,0,0,SPY
2021-09-29 00:00:00-04:00,413.78599265376636,415.5450096524664,412.5119015401932,413.0823974609375,82329200,0,0,0,SPY
2021-09-30 00:00:00-04:00,414.5751650887505,415.28827774791995,407.69126017088945,408.0335693359375,140506000,0,0,0,SPY
2021-10-01 00:00:00-04:00,409.78301701080636,414.5846300344232,406.21745416654886,412.8826599121094,129240100,0,0,0,SPY
2021-10-04 00:00:00-04:00,411.7036217409543,412.6163976275502,405.3901850684954,407.5580749511719,128570000,0,0,0,SPY
2021-10-05 00:00:00-04:00,409.0793552867115,414.0711428099617,408.2711843295782,411.7987060546875,90682500,0,0,0,SPY
2021-10-06 00:00:00-04:00,408.15709000231993,413.71937371377385,406.5121956189314,413.51019287109375,113032200,0,0,0,SPY
2021-10-07 00:00:00-04:00,416.8286170423104,419.95678361867965,416.6479595176413,417.0853271484375,72437500,0,0,0,SPY
2021-10-08 00:00:00-04:00,417.86496301430975,418.25480137059486,415.6875844942296,416.3246154785156,74557400,0,0,0,SPY
2021-10-11 00:00:00-04:00,415.65897340053215,418.6065106,413.24389119866896,413.3104553222656,65233300,0,0,0,SPY
2021-10-12 00:00:00-04:00,414.24237425233275,414.65121851849034,411.49449973103214,412.2931823730469,71181200,0,0,0,SPY
